trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_intensity
64967,2019,WL,IN,AIRTR,FISH5,0.14,0.0,0.0,0.0,0.0,0.0,0.0
57013,2019,US,IN,WOODW,BASIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
58527,2019,WA,IN,FABRI,REFIN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48212,2019,RU,IN,PLAST,NONF1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3836,2019,BE,IN,FURNI,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20721,2019,FR,IN,FISH5,RETAI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3791,2019,BE,IN,FORES,BUSIN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
26403,2019,GR,IN,SEACO,CRUDE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48417,2019,RU,IN,PULP5,OFFIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
206,2019,AT,IN,BUSIN,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
57382,2019,WA,IN,AUXIL,BLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20914,2019,FR,IN,GLASS,FOUND,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23527,2019,GB,IN,CONST,WHEAT,0.15,0.0,0.0,0.0,0.0,0.0,0.0
30449,2019,IE,IN,POSTT,ELEC4,0.14,0.0,0.0,0.0,0.0,0.0,0.0
47516,2019,RU,IN,FURNI,HEALT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48273,2019,RU,IN,PREC1,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
24167,2019,GB,IN,LEATH,MOTO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
54630,2019,US,IN,INSUR,CERAM,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67915,2019,WM,IN,GLASS,CRUDE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
41673,2019,NL,IN,GLASS,FOOD3,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2783,2019,AU,IN,RUBBE,WOODW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
43207,2019,NL,IN,VEGET,BEVER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
39431,2019,LU,IN,WHOLE,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2780,2019,AU,IN,RUBBE,WEARI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
21020,2019,FR,IN,INSUR,NONME,0.14,0.0,0.0,0.0,0.0,0.0,0.0
24035,2019,GB,IN,INSUR,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23124,2019,GB,IN,BEVER,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
66561,2019,WL,IN,VEGE1,MEAT4,0.14,0.0,0.0,0.0,0.0,0.0,0.0
37145,2019,KR,IN,FURNI,MEDIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
56264,2019,US,IN,RENTI,93197,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61802,2019,WA,IN,TEXTI,FOOD5,0.14,0.0,0.0,0.0,0.0,0.0,0.0
21964,2019,FR,IN,REALE,POSTT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
33539,2019,IT,IN,RUBBE,LEATH,0.14,0.0,0.0,0.0,0.0,0.0,0.0
43666,2019,NO,IN,MACHI,WOODW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
40034,2019,MX,IN,ELECT,MACHI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
17399,2019,ES,IN,FURNI,TRANS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
66693,2019,WM,IN,ALUM1,NAPHT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2961,2019,BE,IN,AIRTR,MEDIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
65763,2019,WL,IN,LEATH,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
11501,2019,CZ,IN,FURNI,MACHI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
9586,2019,CN,IN,MOTO1,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
11807,2019,CZ,IN,PREC1,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
38032,2019,KR,IN,PRINT,FABRI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46089,2019,RO,IN,INLAN,SEACO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61762,2019,WA,IN,SUPPO,SUGA1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
65579,2019,WL,IN,FURNI,MACHI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
39411,2019,LU,IN,WHOLE,FOOD3,0.14,0.0,0.0,0.0,0.0,0.0,0.0
34060,2019,JP,IN,AUXIL,EDUCA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
18762,2019,FI,IN,ALUM1,GLASS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
14429,2019,DE,IN,PULP5,SECO9,0.14,0.0,0.0,0.0,0.0,0.0,0.0
58253,2019,WA,IN,COPP1,PAPER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3751,2019,BE,IN,FOOD2,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
11986,2019,CZ,IN,SUPPO,RUBBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20791,2019,FR,IN,FURNI,CERAM,0.14,0.0,0.0,0.0,0.0,0.0,0.0
64071,2019,WF,IN,GASDI,NFERT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
28015,2019,ID,IN,CROPS,RUBBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61813,2019,WA,IN,TEXTI,KEROS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
36969,2019,KR,IN,ELECT,TRAN2,0.14,0.0,0.0,0.0,0.0,0.0,0.0
30615,2019,IE,IN,PUBLI,ELEC4,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3795,2019,BE,IN,FORES,COKEO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
25678,2019,GB,IN,TRANS,RENTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
11344,2019,CZ,IN,CHEM1,FOUND,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48376,2019,RU,IN,PRINT,REFI1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
33130,2019,IT,IN,POSTT,INSUR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
39852,2019,MX,IN,BASIC,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
58086,2019,WA,IN,COMPU,RESEA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
57087,2019,WA,IN,93197,COLLE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
44292,2019,PL,IN,COPP1,OFFIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
65712,2019,WL,IN,LANDT,TRANS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
11624,2019,CZ,IN,MACHI,COMPU,0.14,0.0,0.0,0.0,0.0,0.0,0.0
16607,2019,EE,IN,PFERT,CEREA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
40724,2019,NL,IN,AIRTR,ANIMA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
47679,2019,RU,IN,HEAVY,NATUR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23488,2019,GB,IN,CONST,NAPHT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3930,2019,BE,IN,INSUR,BITUM,0.14,0.0,0.0,0.0,0.0,0.0,0.0
55896,2019,US,IN,PRIVA,PRECI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2054,2019,AU,IN,FURNI,LIQUE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20455,2019,FR,IN,CONST,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
15667,2019,DK,IN,FABRI,NONME,0.14,0.0,0.0,0.0,0.0,0.0,0.0
7936,2019,CH,IN,PAPER,LANDT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61975,2019,WA,IN,TRANS,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
31763,2019,IT,IN,BIODI,PUBLI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
43515,2019,NO,IN,DAIRY,PUBLI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
52659,2019,TR,IN,VEGET,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
68827,2019,WM,IN,PLAST,SECO9,0.14,0.0,0.0,0.0,0.0,0.0,0.0
16956,2019,ES,IN,CHEM1,BIODI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
58761,2019,WA,IN,FORES,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
63895,2019,WF,IN,FORES,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
34414,2019,JP,IN,CHEM1,PULP5,0.14,0.0,0.0,0.0,0.0,0.0,0.0
15090,2019,DE,IN,VEGET,FOOD5,0.14,0.0,0.0,0.0,0.0,0.0,0.0
36592,2019,KR,IN,ADDIT,OFFIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
19416,2019,FI,IN,PAPER,PADDY,0.14,0.0,0.0,0.0,0.0,0.0,0.0
32581,2019,IT,IN,LEAD1,RUBBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
5954,2019,BR,IN,NONSP,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
11328,2019,CZ,IN,CHEM1,BEVER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
18223,2019,ES,IN,PULP5,MACHI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
13953,2019,DE,IN,PETRO,COKEO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
52214,2019,TR,IN,PAPER,TEXTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
62684,2019,WE,IN,FABRI,REALE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
34861,2019,JP,IN,FINAN,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20147,2019,FR,IN,BUSIN,BIOG1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
12740,2019,DE,IN,CONST,HEAVY,0.14,0.0,0.0,0.0,0.0,0.0,0.0
69692,2019,ZA,IN,BITUM,LEATH,0.14,0.0,0.0,0.0,0.0,0.0,0.0
18093,2019,ES,IN,PRIVA,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67741,2019,WM,IN,FURNI,MEATC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
128,2019,AT,IN,ALUM1,RADIO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
32416,2019,IT,IN,GLASS,RADIO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
56321,2019,US,IN,RESEA,BUSIN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
69742,2019,ZA,IN,CEREA,MEATA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
4728,2019,BE,IN,RUBBE,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
31784,2019,IT,IN,BUSIN,BLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
1064,2019,AT,IN,PRINT,HEALT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
4299,2019,BE,IN,PAPER,GLASS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
51028,2019,SI,IN,MACHI,FABRI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
8407,2019,CN,IN,ALUM1,POSTT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46265,2019,RO,IN,MOTO1,PUBLI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
63248,2019,WE,IN,SEACO,BEVER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
4684,2019,BE,IN,RENTI,RAILW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
56633,2019,US,IN,SUGA1,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
24837,2019,GB,IN,PUBLI,FOOD5,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6286,2019,BR,IN,SUGA1,RETA1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
47392,2019,RU,IN,FABRI,FOOD3,0.14,0.0,0.0,0.0,0.0,0.0,0.0
32099,2019,IT,IN,DAIRY,HEALT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
28228,2019,ID,IN,FORES,TOBAC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
42787,2019,NL,IN,RETA1,93197,0.14,0.0,0.0,0.0,0.0,0.0,0.0
14399,2019,DE,IN,PULP5,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
13700,2019,DE,IN,NONF1,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
57873,2019,WA,IN,CERAM,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
13167,2019,DE,IN,FURNI,PADDY,0.14,0.0,0.0,0.0,0.0,0.0,0.0
13647,2019,DE,IN,MOTOR,KERO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
37735,2019,KR,IN,OFFIC,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
21727,2019,FR,IN,PRINT,AUXIL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
7322,2019,CA,IN,TEXTI,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
14283,2019,DE,IN,PRIVA,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46495,2019,RO,IN,RUBBE,LANDT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67419,2019,WM,IN,ELECT,COPP1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3527,2019,BE,IN,CONST,RETA1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
65078,2019,WL,IN,BASIC,NONME,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67951,2019,WM,IN,GLASS,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
4149,2019,BE,IN,MACHI,RETA1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
52953,2019,US,IN,93197,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
28976,2019,ID,IN,RUBBE,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46748,2019,RU,IN,AIRTR,WEARI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
37422,2019,KR,IN,LEAD1,TEXTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46936,2019,RU,IN,BITUM,GASWO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
29337,2019,IE,IN,AIRTR,MOTOR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
42064,2019,NL,IN,OILHA,FISHF,0.14,0.0,0.0,0.0,0.0,0.0,0.0
32431,2019,IT,IN,HEAVY,FABRI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
40038,2019,MX,IN,ELECT,PUBLI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
41353,2019,NL,IN,FABRI,WEARI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
68582,2019,WM,IN,OILSE,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48534,2019,RU,IN,RAILW,TEXTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
13066,2019,DE,IN,FOOD5,MEMBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
69867,2019,ZA,IN,ELECT,LANDT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67162,2019,WM,IN,COMPU,TRANS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
41533,2019,NL,IN,FOOD5,PADDY,0.14,0.0,0.0,0.0,0.0,0.0,0.0
33097,2019,IT,IN,POSTT,CEMEN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
39445,2019,LU,IN,WHOLE,WOODW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23743,2019,GB,IN,FINAN,LEATH,0.14,0.0,0.0,0.0,0.0,0.0,0.0
30570,2019,IE,IN,PRINT,RUBBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67931,2019,WM,IN,GLASS,LEATH,0.14,0.0,0.0,0.0,0.0,0.0,0.0
17417,2019,ES,IN,GASDI,EDUCA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2276,2019,AU,IN,LIQUE,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
54619,2019,US,IN,INLAN,WOODW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
40880,2019,NL,IN,AUXIL,CONST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
37986,2019,KR,IN,PREC1,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
41198,2019,NL,IN,CONST,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2965,2019,BE,IN,AIRTR,NAPHT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20068,2019,FR,IN,AUXIL,OFFIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
57899,2019,WA,IN,CEREA,WOOLS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
60471,2019,WA,IN,POSTT,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
27362,2019,HU,IN,PAPER,WHOLE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
50365,2019,SE,IN,RUBBE,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
41736,2019,NL,IN,INERT,TOBAC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
5807,2019,BR,IN,HEAVY,DAIRY,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20521,2019,FR,IN,COPP1,RADIO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
63855,2019,WF,IN,FORES,BITUM,0.14,0.0,0.0,0.0,0.0,0.0,0.0
33516,2019,IT,IN,RUBBE,COLLE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6371,2019,BR,IN,WOODW,TEXTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2345,2019,AU,IN,MOTOR,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
33251,2019,IT,IN,PRINT,MOTOR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
60461,2019,WA,IN,POSTT,OILSE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23293,2019,GB,IN,CHEM1,BRICK,0.14,0.0,0.0,0.0,0.0,0.0,0.0
45125,2019,PT,IN,ALUM1,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
43937,2019,NO,IN,RUBBE,OFFIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
15647,2019,DK,IN,FABRI,CRUDE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
70014,2019,ZA,IN,FURNI,DISTR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6005,2019,BR,IN,PAPER,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
22400,2019,FR,IN,SEACO,OILSE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
9967,2019,CN,IN,PAPER,TRAN2,0.14,0.0,0.0,0.0,0.0,0.0,0.0
12699,2019,DE,IN,CONST,BEVER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
25932,2019,GR,IN,CHEM1,ALUM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
38091,2019,KR,IN,PULP5,PAPER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
53256,2019,US,IN,AUXIL,FABRI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6082,2019,BR,IN,PLAST,FOUND,0.14,0.0,0.0,0.0,0.0,0.0,0.0
66172,2019,WL,IN,PULP5,MOTOR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
26783,2019,HR,IN,CONST,NONME,0.14,0.0,0.0,0.0,0.0,0.0,0.0
36315,2019,JP,IN,SEACO,BEVER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
18097,2019,ES,IN,PRIVA,KEROS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46613,2019,RO,IN,WASTE,REALE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
4757,2019,BE,IN,RUBBE,PADDY,0.14,0.0,0.0,0.0,0.0,0.0,0.0
56818,2019,US,IN,TRAN2,MOTO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
60060,2019,WA,IN,OFFIC,PAPER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
43006,2019,NL,IN,SEWAG,CEREA,0.14,0.0,0.0,0.0,0.0,0.0,0.0
21983,2019,FR,IN,RECRE,CONST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46669,2019,RU,IN,AIRTR,COKE1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46214,2019,RO,IN,MACHI,MOTOR,0.14,0.0,0.0,0.0,0.0,0.0,0.0
24554,2019,GB,IN,PLAST,93197,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61914,2019,WA,IN,TRAN2,HOTEL,0.14,0.0,0.0,0.0,0.0,0.0,0.0
30486,2019,IE,IN,POSTT,PAPER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6766,2019,CA,IN,FURNI,TRAN1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
5562,2019,BR,IN,CROPS,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
56157,2019,US,IN,RAILW,MEDIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3505,2019,BE,IN,CONST,MEMBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
29034,2019,ID,IN,TEXTI,MEMBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
36882,2019,KR,IN,COPP1,NONME,0.14,0.0,0.0,0.0,0.0,0.0,0.0
25166,2019,GB,IN,RENTI,GLASS,0.14,0.0,0.0,0.0,0.0,0.0,0.0
68950,2019,WM,IN,PRINT,ELEC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
69936,2019,ZA,IN,FABRI,TEXTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
27115,2019,HU,IN,COMPU,FINAN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
24288,2019,GB,IN,MEMBE,LANDT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67802,2019,WM,IN,GASDI,BRICK,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46267,2019,RO,IN,MOTO1,RENTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
21622,2019,FR,IN,POSTT,BASIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
40506,2019,MX,IN,PRINT,TOBAC,0.14,0.0,0.0,0.0,0.0,0.0,0.0
12306,2019,DE,IN,AUXIL,RENTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
8237,2019,CH,IN,RUBBE,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
47667,2019,RU,IN,HEAVY,FORES,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61740,2019,WA,IN,SUPPO,PFERT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
46286,2019,RO,IN,MOTOR,KERO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
9795,2019,CN,IN,NONSP,PFERT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
66244,2019,WL,IN,RAILW,CRUDE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
26753,2019,HR,IN,CONST,CONST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
44280,2019,PL,IN,COPP1,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
38743,2019,LU,IN,AIRTR,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
29300,2019,IE,IN,AIRTR,COMPU,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6034,2019,BR,IN,PETRO,GASWO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3904,2019,BE,IN,HEAVY,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
26780,2019,HR,IN,CONST,MOTO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
50095,2019,SE,IN,PLAST,PAPER,0.14,0.0,0.0,0.0,0.0,0.0,0.0
55187,2019,US,IN,OFFIC,FOOD3,0.14,0.0,0.0,0.0,0.0,0.0,0.0
22267,2019,FR,IN,SALEM,CRUDE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
30583,2019,IE,IN,PUBLI,ALUM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
28446,2019,ID,IN,LEATH,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
50386,2019,SE,IN,RUBBE,POSTT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
15642,2019,DK,IN,FABRI,CHEM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
14149,2019,DE,IN,PREC1,WOODW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23438,2019,GB,IN,CONST,BITUM,0.14,0.0,0.0,0.0,0.0,0.0,0.0
34601,2019,JP,IN,COPP1,COKEO,0.14,0.0,0.0,0.0,0.0,0.0,0.0
29647,2019,IE,IN,CHEM1,PRINT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
34602,2019,JP,IN,COPP1,COLLE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48574,2019,RU,IN,RUBBE,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
4581,2019,BE,IN,RAILW,COPP1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
33465,2019,IT,IN,RETA1,FINAN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2653,2019,AU,IN,PRINT,REALE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
12946,2019,DE,IN,FABRI,PLANT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
53701,2019,US,IN,CHEM1,PARAF,0.14,0.0,0.0,0.0,0.0,0.0,0.0
25770,2019,GB,IN,WHOLE,RUBBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
6414,2019,CA,IN,BASIC,ALUM1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
17509,2019,ES,IN,HEAVY,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
12995,2019,DE,IN,FINAN,ELECT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
738,2019,AT,IN,LEATH,MOTO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
16649,2019,EE,IN,PULP5,FOUND,0.14,0.0,0.0,0.0,0.0,0.0,0.0
67596,2019,WM,IN,FISH5,MEMBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
54586,2019,US,IN,GLASS,PLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
48936,2019,SE,IN,BASIC,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
20053,2019,FR,IN,AUXIL,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0
32703,2019,IT,IN,MACHI,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
61929,2019,WA,IN,TRAN2,NATU1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
42558,2019,NL,IN,PUBLI,CONST,0.14,0.0,0.0,0.0,0.0,0.0,0.0
25374,2019,GB,IN,RUBBE,MEMBE,0.14,0.0,0.0,0.0,0.0,0.0,0.0
42587,2019,NL,IN,PUBLI,MOTO1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
39121,2019,LU,IN,MACHI,WOODW,0.14,0.0,0.0,0.0,0.0,0.0,0.0
16152,2019,DK,IN,RETA1,FINAN,0.14,0.0,0.0,0.0,0.0,0.0,0.0
42778,2019,NL,IN,RESEA,HEALT,0.14,0.0,0.0,0.0,0.0,0.0,0.0
