trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
16504,2020,US,US,REALE,INLAN,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15678,2020,US,US,PRINT,BITUM,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633,2020,US,US,ELEC5,MEAT4,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5909,2020,US,US,ELEC7,FINAN,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16831,2020,US,US,RENTI,ANIMA,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,2020,US,US,ELEC3,ELEC4,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10088,2020,US,US,LANDT,ELEC9,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6777,2020,US,US,FINAN,NONSP,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16733,2020,US,US,RECRE,PULP5,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16760,2020,US,US,RECRE,TRAN1,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2020,US,US,ANIMA,MEAT4,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2020,US,US,BASIC,INTER,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16678,2020,US,US,RECRE,INLAN,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10202,2020,US,US,LANDT,URANI,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16037,2020,US,US,PULP5,MEDIC,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20021,2020,US,US,VEGET,PRINT,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16145,2020,US,US,RADIO,NAPHT,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20795,2020,US,US,WHOLE,WOOLS,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19595,2020,US,US,TRAN1,PADDY,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12736,2020,US,US,NONF1,LEAD1,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15367,2020,US,US,POSTT,STONE,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11941,2020,US,US,MEMBE,PIGS9,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170,2020,US,US,WASTE,PAPER,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,2020,US,US,ELEC1,ELEC4,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,2020,US,US,EDUCA,VEGET,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,2020,US,US,COPPE,REALE,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20216,2020,US,US,WASTE,TRANS,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17367,2020,US,US,RUBBE,BITU1,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17330,2020,US,US,RETAI,MEATC,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,2020,US,US,ELEC2,KEROS,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16680,2020,US,US,RECRE,INTER,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17496,2020,US,US,RUBBE,SEACO,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18753,2020,US,US,SUPPO,COKIN,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13124,2020,US,US,NONSP,SEACO,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19303,2020,US,US,TEXTI,INTER,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,2020,US,US,BITUM,RAILW,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,2020,US,US,FOODW,RAILW,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19836,2020,US,US,VEGE1,COLLE,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12365,2020,US,US,NAPHT,NFERT,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20586,2020,US,US,WHITE,RAILW,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,2020,US,US,EDUCA,LIQUE,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15817,2020,US,US,PRINT,TRAN1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16251,2020,US,US,RAILW,ELECT,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18153,2020,US,US,SEWAG,PULP5,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17767,2020,US,US,SANDC,LIQUE,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3615,2020,US,US,COPP1,PRINT,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,2020,US,US,EDUCA,TEXTI,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12240,2020,US,US,MOTOR,KERO1,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15002,2020,US,US,PLAS2,CEREA,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15948,2020,US,US,PUBLI,FORES,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20160,2020,US,US,WASTE,NONME,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366,2020,US,US,GASDI,MEATP,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13276,2020,US,US,OFFIC,PAPE4,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,2020,US,US,CERAM,INSUR,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15335,2020,US,US,POSTT,PETRO,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16477,2020,US,US,REALE,ELEC6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12757,2020,US,US,NONF1,REALE,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,2020,US,US,HOTEL,BITU1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21091,2020,US,US,WOOD2,RAILW,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13255,2020,US,US,OFFIC,MEAT1,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12134,2020,US,US,MOTO1,SANDC,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,2020,US,US,BEVER,RAILW,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20214,2020,US,US,WASTE,TRAN1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11207,2020,US,US,MEAT1,SUPPO,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20777,2020,US,US,WHOLE,TEXT1,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12998,2020,US,US,NONSP,93197,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12312,2020,US,US,MOTOR,SUBBI,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,2020,US,US,ELE12,HEALT,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2020,US,US,93197,WEARI,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16034,2020,US,US,PULP5,FABRI,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12732,2020,US,US,NONF1,HEALT,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19413,2020,US,US,TOBAC,ELEC1,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19023,2020,US,US,TEXT1,PRINT,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,2020,US,US,ELEC4,MEATP,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12886,2020,US,US,NONME,ELEC4,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17630,2020,US,US,SALEM,PADDY,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13053,2020,US,US,NONSP,FORES,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9898,2020,US,US,KERO1,ELEC8,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,2020,US,US,BRICK,FURNI,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,2020,US,US,BIOGA,TRAN2,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673,2020,US,US,MEDIC,BEVER,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19050,2020,US,US,TEXT1,TEXT2,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15198,2020,US,US,PLAST,PFERT,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,2020,US,US,ELEC4,PREC1,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15085,2020,US,US,PLAS2,OILHA,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,2020,US,US,AUXIL,PAPE3,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6827,2020,US,US,FINAN,TEXT1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18939,2020,US,US,TEXT1,ELEC1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,2020,US,US,COLLE,ANIMA,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2020,US,US,93197,PIGS9,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5961,2020,US,US,ELEC7,PAPER,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20961,2020,US,US,WOOD1,WOOD1,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15672,2020,US,US,PRINT,BASIC,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8753,2020,US,US,HEAVY,FABRI,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,2020,US,US,BITU1,ELEC1,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19086,2020,US,US,TEXT2,CEMEN,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,2020,US,US,PAPE3,FOOD2,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4932,2020,US,US,ELEC1,FISHF,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13232,2020,US,US,OFFIC,FOUND,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17716,2020,US,US,SANDC,COMPU,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18432,2020,US,US,STONE,SUGAR,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11490,2020,US,US,MEATC,PIGS9,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,2020,US,US,ALUM1,FOOD3,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,2020,US,US,ELEC1,SUBBI,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,2020,US,US,INERT,MEDIC,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,2020,US,US,AUXIL,NFERT,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6713,2020,US,US,FINAN,ELE12,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18318,2020,US,US,STEAM,RAILW,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21222,2020,US,US,WOODW,NATU1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831,2020,US,US,CRUDE,CEREA,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5080,2020,US,US,ELEC2,CROPS,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,2020,US,US,BIOG1,MEDIC,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12616,2020,US,US,NFERT,INSUR,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14433,2020,US,US,PARAF,REALE,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13921,2020,US,US,PAPE3,KEROS,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8975,2020,US,US,HOTEL,OILHA,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11268,2020,US,US,MEAT4,FORES,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15155,2020,US,US,PLAST,BIOGA,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432,2020,US,US,FOOD4,FISH5,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15232,2020,US,US,POSTT,BITU1,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14249,2020,US,US,PAPER,HEAVY,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9425,2020,US,US,INLAN,PAPE3,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18728,2020,US,US,SUPPO,ANIMA,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,2020,US,US,BIODI,SEACO,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,2020,US,US,AVIAT,COLLE,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15554,2020,US,US,PREC1,REALE,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13388,2020,US,US,OILHA,FOOD4,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,2020,US,US,COMPU,SUGA1,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11572,2020,US,US,MEATP,FISH5,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7223,2020,US,US,FOOD3,BRICK,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20126,2020,US,US,WASTE,GLASS,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10408,2020,US,US,LEATH,FOOD3,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18486,2020,US,US,SUBBI,LANDT,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17603,2020,US,US,SALEM,LEAD1,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,2020,US,US,FISH5,PRINT,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9913,2020,US,US,KERO1,HOTEL,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,2020,US,US,CONST,PARAF,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14614,2020,US,US,PFERT,NONME,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19215,2020,US,US,TEXT2,TEXT1,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,2020,US,US,BASIC,ANTHR,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20081,2020,US,US,WASTE,CEREA,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,2020,US,US,FABRI,SUGA1,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11846,2020,US,US,MEMBE,CATTL,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,2020,US,US,COMPU,ELEC7,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,2020,US,US,HOTEL,CHEMI,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19107,2020,US,US,TEXT2,ELEC1,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8247,2020,US,US,FURNI,SANDC,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,2020,US,US,COPPE,RETA1,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,2020,US,US,ELEC3,FORES,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8560,2020,US,US,GLASS,PAPER,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,2020,US,US,BIOGA,GLASS,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20094,2020,US,US,WASTE,DAIRY,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2020,US,US,BIOGA,NONSP,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,2020,US,US,MACHI,FOOD2,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12321,2020,US,US,MOTOR,TRAN2,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9485,2020,US,US,INSUR,BIOG1,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,2020,US,US,LIQUE,STONE,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,2020,US,US,EDUCA,VEGE1,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,2020,US,US,CEMEN,BEVER,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15035,2020,US,US,PLAS2,FISH5,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18632,2020,US,US,SUGAR,BIODI,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,2020,US,US,DISTR,INTER,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5831,2020,US,US,ELEC6,RAWMI,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20679,2020,US,US,WHOLE,FOOD2,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6763,2020,US,US,FINAN,MEATA,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13588,2020,US,US,PADDY,BIODI,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,2020,US,US,BASIC,COKIN,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8131,2020,US,US,FURNI,CEREA,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18089,2020,US,US,SEWAG,FOUND,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10351,2020,US,US,LEADZ,RESEA,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,2020,US,US,FOOD3,TOBAC,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12528,2020,US,US,NATUR,SEACO,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17815,2020,US,US,SANDC,STEAM,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,2020,US,US,FOOD2,PAPE4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370,2020,US,US,FOOD3,WHEAT,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12963,2020,US,US,NONME,RADIO,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13767,2020,US,US,PAPE1,MEATP,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,2020,US,US,BIOGA,BITU1,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,2020,US,US,EDUCA,ELEC3,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20792,2020,US,US,WHOLE,WOOD1,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17334,2020,US,US,RETAI,OFFIC,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8286,2020,US,US,GASDI,BIODI,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,2020,US,US,FOOD3,MEDIC,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13446,2020,US,US,OILHA,PLAS2,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21030,2020,US,US,WOOD2,GLASS,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16197,2020,US,US,RADIO,TEXT1,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6770,2020,US,US,FINAN,NAPHT,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13275,2020,US,US,OFFIC,PAPE3,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479,2020,US,US,GLASS,BRICK,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10691,2020,US,US,LIQUE,VEGET,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20839,2020,US,US,WOOD1,ELEC4,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13174,2020,US,US,OFFIC,ALUM1,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,2020,US,US,DISTR,VEGE1,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,2020,US,US,CEMEN,PLAST,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12601,2020,US,US,NFERT,FOOD3,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,2020,US,US,COKIN,PLAST,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,2020,US,US,BEVER,FORES,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17289,2020,US,US,RETA1,SUGA1,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2020,US,US,93197,WOODW,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7518,2020,US,US,FOOD4,SEACO,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,2020,US,US,CHEM1,SEACO,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9328,2020,US,US,INERT,VEGET,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14089,2020,US,US,PAPE4,KEROS,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,2020,US,US,ELECT,NATUR,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5362,2020,US,US,ELEC3,SUBBI,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9449,2020,US,US,INLAN,SALEM,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16162,2020,US,US,RADIO,PETRO,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,2020,US,US,BITUM,DAIRY,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13387,2020,US,US,OILHA,FOOD3,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19275,2020,US,US,TEXTI,ELEC4,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14363,2020,US,US,PARAF,COLLE,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18729,2020,US,US,SUPPO,ANTHR,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20109,2020,US,US,WASTE,ELECT,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19901,2020,US,US,VEGE1,REALE,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4984,2020,US,US,ELEC1,PADDY,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16783,2020,US,US,REFIN,BIOGA,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16682,2020,US,US,RECRE,KEROS,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13256,2020,US,US,OFFIC,MEAT4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2020,US,US,AUXIL,PADDY,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,2020,US,US,FOOD3,PAPE1,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2020,US,US,BASIC,PAPE1,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6857,2020,US,US,FISH5,CHEM1,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,2020,US,US,CERAM,MEMBE,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16802,2020,US,US,REFIN,LIQUE,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13382,2020,US,US,OILHA,FABRI,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,2020,US,US,BIODI,INSUR,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9622,2020,US,US,INSUR,STONE,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10937,2020,US,US,LUBRI,TEXTI,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8596,2020,US,US,GLASS,TEXT2,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18356,2020,US,US,STEAM,WOODW,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2020,US,US,AIRTR,OILHA,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9052,2020,US,US,HYDRO,BITU1,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,2020,US,US,FABRI,CROPS,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10544,2020,US,US,LIQUE,BITU1,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294,2020,US,US,FOOD3,MEAT4,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,2020,US,US,COKEO,WHOLE,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,2020,US,US,DISTR,TRAN1,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,2020,US,US,DAIRY,ELECT,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,2020,US,US,BIOGA,SANDC,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10955,2020,US,US,MACHI,AUXIL,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,2020,US,US,ELEC2,PLAS1,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10279,2020,US,US,LEAD1,RESEA,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11142,2020,US,US,MEAT1,ELEC4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15223,2020,US,US,POSTT,ANIMA,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20694,2020,US,US,WHOLE,INERT,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
