trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
661,2021,RU,RU,PRIVA,FOODW,710.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,2021,RU,RU,SECO1,NONSP,715.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2021,RU,RU,MEDIC,TEXT2,723.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,2021,RU,RU,TEXT1,FOODW,727.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2021,RU,RU,MOTO1,SUGAR,728.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,2021,RU,RU,URANI,SECO1,730.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2021,RU,RU,FOODW,TRAN2,734.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,2021,RU,RU,SUGAR,SECO1,737.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2021,RU,RU,SECO1,ELE12,743.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,2021,RU,RU,SECO1,BIODI,605.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,2021,RU,RU,SECO1,MEMBE,605.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,2021,RU,RU,URANI,URANI,621.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,2021,RU,RU,PULP5,SUGAR,625.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,2021,RU,RU,SECO1,PAPE2,627.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2021,RU,RU,FOODW,MOTO1,628.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,2021,RU,RU,SECO1,SECO1,644.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2021,RU,RU,URANI,MEDIC,646.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2021,RU,RU,FOOD3,TRAN2,658.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2021,RU,RU,ELEC7,SUGAR,664.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2021,RU,RU,PETRO,FOODW,666.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,2021,RU,RU,PETRO,SUGAR,666.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2021,RU,RU,PLAS1,MOTO1,677.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2021,RU,RU,FOODW,ELEC4,679.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,2021,RU,RU,SUGAR,URANI,517.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2021,RU,RU,ELE12,ELEC4,518.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2021,RU,RU,FOODW,PLAS1,527.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,2021,RU,RU,TEXT1,FOOD3,528.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2021,RU,RU,MEDIC,ELEC4,544.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2021,RU,RU,MOTO1,PULP5,548.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2021,RU,RU,PLAS1,SALEM,568.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2021,RU,RU,COKE1,PRIVA,569.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2021,RU,RU,COKE1,TEXT1,582.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2021,RU,RU,FOOD3,COKE1,584.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2021,RU,RU,COKE1,PLAS1,584.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2021,RU,RU,PLAS1,ELEC7,586.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2021,RU,RU,MEMBE,PRIVA,592.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,2021,RU,RU,NONSP,PAPE2,197026.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2021,RU,RU,MEMBE,PULP5,202370.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2021,RU,RU,TRAN2,SECO1,207138.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,2021,RU,RU,PRIVA,SALEM,238154.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2021,RU,RU,TRAN2,CONST,239662.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2021,RU,RU,PAPE2,NONSP,239989.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2021,RU,RU,ELEC7,MEAT4,246135.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2021,RU,RU,URANI,PULP5,249446.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,2021,RU,RU,ELEC4,COKE1,264711.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,2021,RU,RU,SECO1,SALEM,265586.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2021,RU,RU,URANI,CONST,276819.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2021,RU,RU,PETRO,PRIVA,290293.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,2021,RU,RU,TEXT1,ELE12,301520.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2021,RU,RU,ELEC4,FOOD3,301573.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2021,RU,RU,HEALT,TEXT1,303273.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2021,RU,RU,MEMBE,LUBRI,449.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2021,RU,RU,URANI,TEXT2,451.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2021,RU,RU,ELE10,ELE12,452.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2021,RU,RU,PAPE2,PETRO,458.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,2021,RU,RU,ELEC4,ELE10,479.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021,RU,RU,COKE1,PAPE2,480.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,2021,RU,RU,CONST,SECO8,484.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,2021,RU,RU,URANI,SECO8,485.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2021,RU,RU,BIODI,COKE1,494.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2021,RU,RU,COKE1,BIODI,498.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2021,RU,RU,ELE10,MEAT4,499.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,2021,RU,RU,PRIVA,PAPE2,501.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2021,RU,RU,ELEC7,FOODW,508.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2021,RU,RU,TRAN2,HEALT,512.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,2021,RU,RU,URANI,PRIVA,513.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2021,RU,RU,TEXT2,MOTO1,401.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,2021,RU,RU,ELEC4,TEXT2,405.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2021,RU,RU,FOOD3,NONSP,406.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2021,RU,RU,ELE12,PRIVA,410.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2021,RU,RU,COKE1,PULP5,411.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,2021,RU,RU,HEALT,MEAT4,413.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2021,RU,RU,MEDIC,PETRO,420.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2021,RU,RU,PULP5,PLAS1,425.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2021,RU,RU,PRIVA,URANI,426.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2021,RU,RU,LUBRI,FOOD3,430.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2021,RU,RU,BIODI,ELEC4,431.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2021,RU,RU,WEARI,TEXT1,431.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,2021,RU,RU,SALEM,SECO1,437.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2021,RU,RU,PETRO,TEXT2,437.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,2021,RU,RU,PLAS1,ELEC4,442.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2021,RU,RU,PETRO,PETRO,446.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2021,RU,RU,NONSP,SUGAR,356.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2021,RU,RU,WEARI,ALUM1,358.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,2021,RU,RU,PETRO,ELEC7,365.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,2021,RU,RU,SECO1,LUBRI,372.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2021,RU,RU,PLAS1,PAPE2,373.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2021,RU,RU,FOODW,PRIVA,375.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2021,RU,RU,BIODI,NONSP,376.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2021,RU,RU,MOTO1,SALEM,378.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2021,RU,RU,MOTO1,TEXT1,381.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2021,RU,RU,ELE10,ELEC7,383.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2021,RU,RU,MOTO1,PETRO,385.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,2021,RU,RU,SUGAR,MEAT4,386.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2021,RU,RU,ELE10,PLAS1,387.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2021,RU,RU,PETRO,COKE1,395.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2021,RU,RU,TEXT2,ELEC4,306.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2021,RU,RU,PLAS1,FOOD3,308.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2021,RU,RU,FOOD3,ALUM1,310.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2021,RU,RU,PETRO,NONSP,315.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2021,RU,RU,MOTO1,PRIVA,316.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2021,RU,RU,SALEM,TEXT2,318.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2021,RU,RU,ELE10,MEMBE,322.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2021,RU,RU,WEARI,MOTO1,327.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2021,RU,RU,PLAS1,ALUM1,333.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2021,RU,RU,PLAS1,BIODI,343.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,2021,RU,RU,MEMBE,ELEC4,346.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,2021,RU,RU,FOOD3,FOODW,346.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2021,RU,RU,URANI,ELE12,348.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2021,RU,RU,ELE10,SALEM,349.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2021,RU,RU,LUBRI,MEAT4,350.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2021,RU,RU,ELEC7,SALEM,256.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2021,RU,RU,LUBRI,ELEC7,258.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,2021,RU,RU,PULP5,NONSP,258.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2021,RU,RU,PLAS1,PRIVA,258.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,2021,RU,RU,URANI,ELEC7,259.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2021,RU,RU,ELE10,ELE10,260.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2021,RU,RU,PAPE2,PULP5,267.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2021,RU,RU,MEMBE,PLAS1,273.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,2021,RU,RU,URANI,MOTO1,277.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,2021,RU,RU,ELE12,PAPE2,284.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2021,RU,RU,WEARI,LUBRI,285.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2021,RU,RU,ELEC7,PETRO,293.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2021,RU,RU,URANI,WEARI,296.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,2021,RU,RU,LUBRI,PETRO,297.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2021,RU,RU,MEDIC,MOTO1,299.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2021,RU,RU,SALEM,CONST,299.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2021,RU,RU,PLAS1,MEAT4,222.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2021,RU,RU,ELE12,PULP5,224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,2021,RU,RU,SUGAR,TRAN2,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2021,RU,RU,ELEC7,MEMBE,230.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,2021,RU,RU,TEXT1,WEARI,232.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2021,RU,RU,HEALT,ELE12,237.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2021,RU,RU,NONSP,FOODW,239.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2021,RU,RU,MOTO1,ELE12,241.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,2021,RU,RU,SALEM,SALEM,242.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,2021,RU,RU,BIODI,ELE12,243.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,2021,RU,RU,SECO1,MEAT4,245.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2021,RU,RU,MEDIC,ALUM1,250.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2021,RU,RU,HEALT,WEARI,251.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2021,RU,RU,ELE12,NONSP,253.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2021,RU,RU,PRIVA,TEXT1,177.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,2021,RU,RU,LUBRI,URANI,178.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2021,RU,RU,PAPE2,ELEC7,179.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,2021,RU,RU,SECO1,ELE10,180.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2021,RU,RU,PRIVA,CONST,185.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2021,RU,RU,PRIVA,ALUM1,187.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2021,RU,RU,MEMBE,TRAN2,199.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,2021,RU,RU,TRAN2,MOTO1,199.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,2021,RU,RU,CONST,LUBRI,199.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2021,RU,RU,COKE1,MOTO1,201.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2021,RU,RU,ELE10,SECO1,204.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,2021,RU,RU,TEXT1,MEMBE,205.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2021,RU,RU,PAPE2,TEXT2,206.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2021,RU,RU,MEDIC,ELEC7,209.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2021,RU,RU,ELE12,MEMBE,211.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2021,RU,RU,FOODW,MEDIC,135.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2021,RU,RU,MEDIC,TRAN2,135.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2021,RU,RU,MEDIC,MEMBE,137.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,2021,RU,RU,TRAN2,ALUM1,140.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2021,RU,RU,MOTO1,MEMBE,143.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,2021,RU,RU,FOOD3,WEARI,144.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2021,RU,RU,COKE1,SECO1,148.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2021,RU,RU,ELE12,CONST,149.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2021,RU,RU,ELE10,TEXT2,151.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2021,RU,RU,PAPE2,SECO1,154.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2021,RU,RU,TEXT2,URANI,160.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2021,RU,RU,WEARI,PAPE2,171.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,2021,RU,RU,FOOD3,ELE12,176.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2021,RU,RU,MEDIC,PULP5,109.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2021,RU,RU,PETRO,HEALT,109.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2021,RU,RU,ELE12,MOTO1,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2021,RU,RU,HEALT,LUBRI,117.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2021,RU,RU,HEALT,NONSP,118.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2021,RU,RU,TRAN2,URANI,121.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,2021,RU,RU,TEXT1,MOTO1,121.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2021,RU,RU,PULP5,ELEC4,121.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,2021,RU,RU,CONST,NONSP,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2021,RU,RU,ELEC7,ALUM1,127.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,2021,RU,RU,TEXT1,TRAN2,130.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2021,RU,RU,TRAN2,MEMBE,130.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2021,RU,RU,ELEC7,FOOD3,131.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2021,RU,RU,WEARI,COKE1,132.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2021,RU,RU,LUBRI,NONSP,132.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2021,RU,RU,TRAN2,PRIVA,88.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,2021,RU,RU,PRIVA,PULP5,88.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,2021,RU,RU,BIODI,WEARI,88.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,2021,RU,RU,URANI,ELE10,88.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2021,RU,RU,TEXT2,TEXT1,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,2021,RU,RU,PLAS1,WEARI,90.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,2021,RU,RU,PLAS1,TEXT2,93.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,2021,RU,RU,ELE12,TEXT2,94.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,2021,RU,RU,ELEC4,MEDIC,94.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2021,RU,RU,WEARI,NONSP,95.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,2021,RU,RU,SUGAR,COKE1,99.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,2021,RU,RU,URANI,COKE1,101.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2021,RU,RU,PULP5,FOODW,102.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,2021,RU,RU,SALEM,URANI,103.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,2021,RU,RU,CONST,WEARI,105.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2021,RU,RU,ELEC7,WEARI,66.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,2021,RU,RU,SECO1,URANI,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2021,RU,RU,MEMBE,COKE1,67.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2021,RU,RU,WEARI,TEXT2,67.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,2021,RU,RU,HEALT,PULP5,69.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,2021,RU,RU,SALEM,FOODW,72.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2021,RU,RU,NONSP,HEALT,73.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,2021,RU,RU,BIODI,ELE10,79.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,2021,RU,RU,TEXT1,ALUM1,79.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2021,RU,RU,ELEC7,PULP5,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2021,RU,RU,ELEC7,LUBRI,83.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2021,RU,RU,MEMBE,HEALT,85.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2021,RU,RU,TEXT2,COKE1,86.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2021,RU,RU,HEALT,MOTO1,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2021,RU,RU,PLAS1,URANI,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2021,RU,RU,FOOD3,MEDIC,46.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2021,RU,RU,CONST,ELE12,46.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,2021,RU,RU,HEALT,MEMBE,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2021,RU,RU,PLAS1,TEXT1,50.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2021,RU,RU,COKE1,WEARI,52.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2021,RU,RU,MEDIC,NONSP,53.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2021,RU,RU,MEMBE,FOOD3,53.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2021,RU,RU,PETRO,ELEC4,55.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,2021,RU,RU,CONST,MEAT4,58.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2021,RU,RU,TRAN2,TRAN2,60.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2021,RU,RU,MEDIC,WEARI,61.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2021,RU,RU,PAPE2,FOODW,64.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,2021,RU,RU,SUGAR,MOTO1,665395.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2021,RU,RU,WEARI,PULP5,45436610.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2021,RU,RU,HEALT,SALEM,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2021,RU,RU,PRIVA,FOOD3,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,2021,RU,RU,LUBRI,CONST,1348333.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2021,RU,RU,FOOD3,FOOD3,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2021,RU,RU,MEMBE,WEARI,9.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2021,RU,RU,NONSP,FOOD3,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,2021,RU,RU,TEXT1,TEXT2,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2021,RU,RU,PETRO,MOTO1,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2021,RU,RU,TRAN2,SALEM,16.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,2021,RU,RU,PRIVA,HEALT,16.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2021,RU,RU,ELE12,ELEC7,16.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2021,RU,RU,PAPE2,ELEC4,18.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
